Constraints,Num. vertices,Num. cliques,Min. gates
Step,10,39,1.0
Step,10,40,1.0
Step,10,41,5.0
Step,10,42,1.0
Step,10,43,1.0
Step,10,44,1.0
Step,10,45,1.0
Step,10,46,1.0
Step,10,47,1.0
Step,10,48,1.0
Step,10,49,1.0
Step,10,50,1.0
Step,10,51,1.0
Step,10,52,1.0
Step,10,53,1.0
Step,10,54,1.0
Step,10,55,1.0
Step,10,56,1.0
Step,10,57,1.0
Step,10,58,1.0
Step,10,59,1.0
Step,10,60,1.0
Step,10,61,1.0
Step,10,62,1.0
Step,10,63,1.0
Step,10,64,1.0
Step,10,65,1.0
Step,10,66,1.0
Step,10,67,1.0
Step,10,68,1.0
Step,10,69,1.0
Step,10,70,1.0
Step,10,71,1.0
Step,10,72,1.0
Step,10,73,1.0
Step,10,74,1.0
Step,10,75,1.0
Step,10,76,1.0
Step,10,77,1.0
Step,10,78,1.0
Step,10,79,1.0
Step,10,80,1.0
Step,10,81,1.0
Step,10,82,1.0
Step,10,83,1.0
Step,10,84,1.0
Step,10,85,1.0
Step,10,86,1.0
Step,10,87,1.0
Step,10,88,1.0
Step,10,89,1.0
Step,10,90,1.0
Step,10,91,1.0
Step,10,92,1.0
Step,10,93,1.0
Step,10,94,1.0
Step,10,95,1.0
Step,10,96,1.0
Step,10,97,1.0
Step,10,98,1.0
Step,10,99,1.0
Step,10,100,1.0
Step,10,101,1.0
Step,10,102,1.0
Step,10,103,1.0
Step,10,104,1.0
Step,10,105,1.0
Step,10,106,1.0
Step,10,107,1.0
Step,10,108,1.0
Step,10,109,1.0
Step,10,110,1.0
Step,10,111,1.0
Step,10,112,1.0
Step,10,113,1.0
Step,10,114,1.0
Step,10,115,1.0
Step,10,116,1.0
Step,10,117,1.0
Step,10,118,1.0
Step,10,119,1.0
Step,10,120,1.0
Step,10,121,1.0
Step,10,122,1.0
Step,10,123,1.0
Step,10,124,1.0
Step,10,125,1.0
Step,10,126,1.0
Step,10,127,1.0
Step,10,128,1.0
Step,10,129,1.0
Step,10,130,1.0
Step,10,131,1.0
Step,10,132,1.0
Step,10,133,1.0
Step,10,134,1.0
Step,10,135,1.0
Step,10,136,1.0
Step,10,137,1.0
Step,10,138,1.0
Step,10,139,1.0
Step,10,140,1.0
Step,10,141,1.0
Step,10,142,1.0
Step,10,143,1.0
Step,10,144,1.0
Step,10,145,1.0
Step,10,146,1.0
Step,10,147,1.0
Step,10,148,1.0
Step,10,149,1.0
Step,10,150,1.0
Step,10,151,1.0
Step,10,152,1.0
Step,10,153,1.0
Step,10,154,1.0
Step,10,155,1.0
Step,10,156,1.0
Step,10,157,1.0
Step,10,158,1.0
Step,10,159,1.0
Step,10,160,1.0
Step,10,161,1.0
Step,10,162,1.0
Step,10,163,1.0
Step,10,164,1.0
Step,10,165,1.0
Step,10,166,1.0
Step,10,167,1.0
Step,10,168,1.0
Step,10,169,1.0
Step,10,170,1.0
Step,10,171,1.0
Step,10,172,1.0
Step,10,173,1.0
Step,10,174,1.0
Step,10,175,1.0
Step,10,176,1.0
Step,10,177,1.0
Step,10,178,1.0
Step,10,179,1.0
Step,10,180,1.0
Step,10,181,1.0
Step,10,182,1.0
Step,10,183,1.0
Step,10,184,1.0
Step,10,185,1.0
Step,10,186,1.0
Step,10,187,1.0
Step,10,188,1.0
Step,10,189,1.0
Step,10,190,1.0
Step,10,191,1.0
Step,10,192,1.0
Step,10,193,1.0
Step,10,194,1.0
Step,10,195,1.0
Step,10,196,1.0
Step,10,197,1.0
Step,10,198,1.0
Step,10,199,1.0
Step,10,200,1.0
Step,10,201,1.0
Step,10,202,1.0
Step,10,203,1.0
Step,10,204,1.0
Step,10,205,1.0
Step,10,206,1.0
Step,10,207,1.0
Step,10,208,1.0
Step,10,209,1.0
Step,10,210,1.0
Counting and step,10,0,3.58285
Counting and step,10,1,3.58217
Counting and step,10,2,3.63347
Counting and step,10,3,3.72351
Counting and step,10,4,3.82986
Counting and step,10,5,3.93455
Counting and step,10,6,4.03218
Counting and step,10,7,4.12925
Counting and step,10,8,4.23748
Counting and step,10,9,4.36589
Counting and step,10,10,4.51579
Counting and step,10,11,4.68011
Counting and step,10,12,4.8466
Counting and step,10,13,5.0
Counting and step,10,14,2.0
Counting and step,10,15,2.0
Counting and step,10,16,2.0
Counting and step,10,17,5.0
Counting and step,10,18,5.0
Counting and step,10,19,2.0
Counting and step,10,20,3.0
Counting and step,10,21,3.0
Counting and step,10,22,3.0
Counting and step,10,23,3.0
Counting and step,10,24,3.0
Counting and step,10,25,3.0
Counting and step,10,26,5.0
Counting and step,10,27,3.0
Counting and step,10,28,3.0
Counting and step,10,29,3.0
Counting and step,10,30,3.0
Counting and step,10,31,3.0
Counting and step,10,32,3.0
Counting and step,10,33,3.0
Counting and step,10,34,3.0
Counting and step,10,35,5.0
Counting and step,10,36,4.0
Counting and step,10,37,4.0
Counting and step,10,38,4.0
Counting and step,10,39,3.91718
Counting and step,10,40,4.0
Counting and step,10,41,5.0
Counting and step,10,42,4.0
Counting and step,10,43,4.0
Counting and step,10,44,4.0
Counting and step,10,45,4.0
Counting and step,10,46,4.0
Counting and step,10,47,4.0
Counting and step,10,48,4.0
Counting and step,10,49,5.0
Counting and step,10,50,4.0
Counting and step,10,51,4.0
Counting and step,10,52,4.0
Counting and step,10,53,4.0
Counting and step,10,54,4.0
Counting and step,10,55,4.0
Counting and step,10,56,4.0
Counting and step,10,57,4.0
Counting and step,10,58,4.0
Counting and step,10,59,4.0
Counting and step,10,60,5.0
Counting and step,10,61,5.0
Counting and step,10,62,5.0
Counting and step,10,63,5.0
Counting and step,10,64,5.0
Counting and step,10,65,5.0
Counting and step,10,66,5.0
Counting and step,10,67,5.0
Counting and step,10,68,5.0
Counting and step,10,69,5.0
Counting and step,10,70,5.0
Counting and step,10,71,5.0
Counting and step,10,72,5.0
Counting and step,10,73,5.0
Counting and step,10,74,5.0
Counting and step,10,75,5.0
Counting and step,10,76,5.0
Counting and step,10,77,5.0
Counting and step,10,78,5.0
Counting and step,10,79,5.0
Counting and step,10,80,5.0
Counting and step,10,81,5.0
Counting and step,10,82,5.0
Counting and step,10,83,5.0
Counting and step,10,84,5.0
Counting and step,10,85,5.0
Counting and step,10,86,5.0
Counting and step,10,87,5.0
Counting and step,10,88,5.0
Counting and step,10,89,5.0
Counting and step,10,90,5.0
Counting and step,10,91,5.0
Counting and step,10,92,5.0
Counting and step,10,93,5.0
Counting and step,10,94,5.0
Counting and step,10,95,5.0
Counting and step,10,96,5.0
Counting and step,10,97,5.0
Counting and step,10,98,5.0
Counting and step,10,99,5.0
Counting and step,10,100,5.0
Counting and step,10,101,5.0
Counting and step,10,102,5.0
Counting and step,10,103,5.0
Counting and step,10,104,5.0
Counting and step,10,105,5.0
Counting and step,10,106,5.0
Counting and step,10,107,5.0
Counting and step,10,108,5.0
Counting and step,10,109,5.0
Counting and step,10,110,5.0
Counting and step,10,111,5.0
Counting and step,10,112,5.0
Counting and step,10,113,5.0
Counting and step,10,114,5.0
Counting and step,10,115,5.0
Counting and step,10,116,5.0
Counting and step,10,117,5.0
Counting and step,10,118,5.0
Counting and step,10,119,5.0
Counting and step,10,120,5.0
Counting and step,10,121,5.0
Counting and step,10,122,5.0
Counting and step,10,123,5.0
Counting and step,10,124,5.0
Counting and step,10,125,5.0
Counting and step,10,126,5.0
Counting and step,10,127,5.0
Counting and step,10,128,5.0
Counting and step,10,129,5.0
Counting and step,10,130,5.0
Counting and step,10,131,5.0
Counting and step,10,132,5.0
Counting and step,10,133,5.0
Counting and step,10,134,5.0
Counting and step,10,135,5.0
Counting and step,10,136,5.0
Counting and step,10,137,5.0
Counting and step,10,138,5.0
Counting and step,10,139,5.0
Counting and step,10,140,5.0
Counting and step,10,141,5.0
Counting and step,10,142,5.0
Counting and step,10,143,4.54104
Counting and step,10,144,4.0
Counting and step,10,145,4.0
Counting and step,10,146,4.0
Counting and step,10,147,4.0
Counting and step,10,148,4.0
Counting and step,10,149,4.0
Counting and step,10,150,4.0
Counting and step,10,151,4.0
Counting and step,10,152,4.0
Counting and step,10,153,4.0
Counting and step,10,154,4.0
Counting and step,10,155,4.0
Counting and step,10,156,4.0
Counting and step,10,157,4.0
Counting and step,10,158,4.0
Counting and step,10,159,4.0
Counting and step,10,160,4.0
Counting and step,10,161,4.0
Counting and step,10,162,4.0
Counting and step,10,163,4.0
Counting and step,10,164,4.0
Counting and step,10,165,4.0
Counting and step,10,166,4.0
Counting and step,10,167,4.0
Counting and step,10,168,4.0
Counting and step,10,169,4.0
Counting and step,10,170,4.0
Counting and step,10,171,4.0
Counting and step,10,172,4.0
Counting and step,10,173,4.0
Counting and step,10,174,4.0
Counting and step,10,175,4.0
Counting and step,10,176,4.0
Counting and step,10,177,4.0
Counting and step,10,178,4.0
Counting and step,10,179,4.0
Counting and step,10,180,4.0
Counting and step,10,181,4.0
Counting and step,10,182,4.0
Counting and step,10,183,4.0
Counting and step,10,184,4.0
Counting and step,10,185,4.0
Counting and step,10,186,4.0
Counting and step,10,187,4.0
Counting and step,10,188,4.0
Counting and step,10,189,4.0
Counting and step,10,190,4.0
Counting and step,10,191,4.0
Counting and step,10,192,4.0
Counting and step,10,193,4.0
Counting and step,10,194,4.0
Counting and step,10,195,4.0
Counting and step,10,196,4.0
Counting and step,10,197,4.0
Counting and step,10,198,4.0
Counting and step,10,199,4.0
Counting and step,10,200,4.0
Counting and step,10,201,4.0
Counting and step,10,202,4.0
Counting and step,10,203,4.0
Counting and step,10,204,4.0
Counting and step,10,205,4.0
Counting and step,10,206,4.0
Counting and step,10,207,4.0
Counting and step,10,208,4.0
Counting and step,10,209,4.0
Counting and step,10,210,1.0
"Counting, step, and no cliques",10,0,1.0
"Counting, step, and no cliques",10,1,1.0
"Counting, step, and no cliques",10,2,1.0
"Counting, step, and no cliques",10,3,1.0
"Counting, step, and no cliques",10,4,1.0
"Counting, step, and no cliques",10,5,1.0
"Counting, step, and no cliques",10,6,1.0
"Counting, step, and no cliques",10,7,1.0
"Counting, step, and no cliques",10,8,1.61154
