Constraints,Num. vertices,Num. cliques,Min. gates
Counting,8,0,0.0
Counting,8,1,0.997706422018018
Counting,8,2,0.997706422018018
Counting,8,3,1.99569830941227
Counting,8,4,1.99569830941227
Counting,8,5,2.99395079798069
Counting,8,6,2.99395079798069
Counting,8,7,2.99395079798069
Counting,8,8,3.9924233145787
Counting,8,9,3.9924233145787
Counting,8,10,3.9924233145787
Counting,8,11,4.99108634891165
Counting,8,12,4.99108634891165
Counting,8,13,4.99108634891165
Counting,8,14,4.99108634891165
Counting,8,15,4.99108634891165
Counting,8,16,5.98991493714404
Counting,8,17,5.98991493714404
Counting,8,18,5.98991493714404
Counting,8,19,5.98991493714404
Counting,8,20,5.98991493714404
Counting,8,21,5.98991493714404
Counting,8,22,6.98888784941543
Counting,8,23,6.98888784941543
Counting,8,24,6.98888784941543
Counting,8,25,6.98888784941543
Counting,8,26,6.98888784941543
Counting,8,27,6.98888784941543
Counting,8,28,6.98888784941543
Counting,8,29,6.98888784941543
Counting,8,30,6.98888784941543
Counting,8,31,6.98888784941543
Counting,8,32,6.98888784941543
Counting,8,33,6.98888784941543
Counting,8,34,6.98888784941543
Counting,8,35,6.98888784941543
Counting,8,36,6.98888784941543
Counting,8,37,6.98888784941543
Counting,8,38,6.98888784941543
Counting,8,39,6.98888784941543
Counting,8,40,6.98888784941543
Counting,8,41,6.98888784941543
Counting,8,42,6.98888784941543
Counting,8,43,6.98888784941543
Counting,8,44,6.98888784941543
Counting,8,45,6.98888784941543
Counting,8,46,6.98888784941543
Counting,8,47,6.98888784941543
Counting,8,48,6.98888784941543
Counting,8,49,5.98991493714404
Counting,8,50,5.98991493714404
Counting,8,51,5.98991493714404
Counting,8,52,5.98991493714404
Counting,8,53,5.98991493714404
Counting,8,54,5.98991493714404
Counting,8,55,4.99108634891165
Counting,8,56,4.99108634891165
Counting,8,57,4.99108634891165
Counting,8,58,4.99108634891165
Counting,8,59,4.99108634891165
Counting,8,60,3.9924233145787
Counting,8,61,3.9924233145787
Counting,8,62,3.9924233145787
Counting,8,63,2.99395079798069
Counting,8,64,2.99395079798069
Counting,8,65,2.99395079798069
Counting,8,66,1.99569830941227
Counting,8,67,1.99569830941227
Counting,8,68,0.997706422018018
