Constraints,Num. vertices,Num. cliques,Min. gates
Counting,8,0,0.0
Counting,8,1,0.997706422018018
Counting,8,2,0.997706422018018
Counting,8,3,1.99569830941227
Counting,8,4,1.99569830941227
Counting,8,5,1.99569830941227
Counting,8,6,2.99395079798069
Counting,8,7,2.99395079798069
Counting,8,8,2.99395079798069
Counting,8,9,3.9924233145787
Counting,8,10,3.9924233145787
Counting,8,11,3.9924233145787
Counting,8,12,3.9924233145787
Counting,8,13,4.99108634891165
Counting,8,14,4.99108634891165
Counting,8,15,4.99108634891165
Counting,8,16,4.99108634891165
Counting,8,17,4.99108634891165
Counting,8,18,4.99108634891165
Counting,8,19,4.99108634891165
Counting,8,20,4.99108634891165
Counting,8,21,5.98991493714404
Counting,8,22,5.98991493714404
Counting,8,23,5.98991493714404
Counting,8,24,5.98991493714404
Counting,8,25,5.98991493714404
Counting,8,26,5.98991493714404
Counting,8,27,5.98991493714404
Counting,8,28,5.98991493714404
Counting,8,29,5.98991493714404
Counting,8,30,5.98991493714404
Counting,8,31,5.98991493714404
Counting,8,32,5.98991493714404
Counting,8,33,5.98991493714404
Counting,8,34,5.98991493714404
Counting,8,35,5.98991493714404
Counting,8,36,4.99108634891165
Counting,8,37,4.99108634891165
Counting,8,38,4.99108634891165
Counting,8,39,4.99108634891165
Counting,8,40,4.99108634891165
Counting,8,41,4.99108634891165
Counting,8,42,4.99108634891165
Counting,8,43,4.99108634891165
Counting,8,44,3.9924233145787
Counting,8,45,3.9924233145787
Counting,8,46,3.9924233145787
Counting,8,47,3.9924233145787
Counting,8,48,2.99395079798069
Counting,8,49,2.99395079798069
Counting,8,50,2.99395079798069
Counting,8,51,1.99569830941227
Counting,8,52,1.99569830941227
Counting,8,53,1.99569830941227
Counting,8,54,0.997706422018018
Counting,8,55,0.997706422018018
Counting,8,56,0.0
Counting and step,8,0,0.0
Counting and step,8,1,0.997952162516087
Counting and step,8,2,1.19253395686849
Counting and step,8,3,1.99569830941227
Counting and step,8,4,5.26035014231568
Counting and step,8,5,2.43442225073652
Counting and step,8,6,7.36199187913946
Counting and step,8,7,3.40530815606354
Counting and step,8,8,3.58370755077294
Counting and step,8,9,3.9924233145787
Counting and step,8,10,4.41468288756289
