Constraints,Num. vertices,Num. cliques,Min. gates
Counting,11,0,0.0
Counting,11,1,0.999373825924076
Counting,11,2,0.999373825924076
Counting,11,3,1.99879005297743
Counting,11,4,1.99879005297743
Counting,11,5,2.99824660341651
Counting,11,6,2.99824660341651
Counting,11,7,3.99774006894881
Counting,11,8,3.99774006894881
Counting,11,9,3.99774006894881
Counting,11,10,4.99726770893104
Counting,11,11,4.99726770893104
Counting,11,12,4.99726770893104
Counting,11,13,5.99682701966464
Counting,11,14,5.99682701966464
Counting,11,15,5.99682701966464
Counting,11,16,6.99641571042019
Counting,11,17,6.99641571042019
Counting,11,18,6.99641571042019
Counting,11,19,7.99603168250672
Counting,11,20,7.99603168250672
Counting,11,21,7.99603168250672
Counting,11,22,7.99603168250672
Counting,11,23,8.99567301085435
Counting,11,24,8.99567301085435
Counting,11,25,8.99567301085435
Counting,11,26,8.99567301085435
Counting,11,27,8.99567301085435
Counting,11,28,9.9953379273876
Counting,11,29,9.9953379273876
Counting,11,30,9.9953379273876
Counting,11,31,9.9953379273876
Counting,11,32,9.9953379273876
Counting,11,33,10.9950248063545
Counting,11,34,10.9950248063545
Counting,11,35,10.9950248063545
Counting,11,36,10.9950248063545
Counting,11,37,10.9950248063545
Counting,11,38,10.9950248063545
Counting,11,39,11.9947321511371
Counting,11,40,11.9947321511371
Counting,11,41,11.9947321511371
Counting,11,42,11.9947321511371
Counting,11,43,11.9947321511371
Counting,11,44,11.9947321511371
Counting,11,45,11.9947321511371
Counting,11,46,12.9944585824764
Counting,11,47,12.9944585824764
Counting,11,48,12.9944585824764
Counting,11,49,12.9944585824764
Counting,11,50,12.9944585824764
Counting,11,51,12.9944585824764
Counting,11,52,12.9944585824764
Counting,11,53,12.9944585824764
Counting,11,54,12.9944585824764
Counting,11,55,12.9944585824764
Counting,11,56,13.9942028279172
Counting,11,57,13.9942028279172
Counting,11,58,13.9942028279172
Counting,11,59,13.9942028279172
Counting,11,60,13.9942028279172
Counting,11,61,13.9942028279172
Counting,11,62,13.9942028279172
Counting,11,63,13.9942028279172
Counting,11,64,13.9942028279172
Counting,11,65,13.9942028279172
Counting,11,66,13.9942028279172
Counting,11,67,13.9942028279172
Counting,11,68,13.9942028279172
Counting,11,69,13.9942028279172
Counting,11,70,13.9942028279172
Counting,11,71,13.9942028279172
Counting,11,72,13.9942028279172
Counting,11,73,14.9939637122726
Counting,11,74,14.9939637122726
Counting,11,75,14.9939637122726
Counting,11,76,14.9939637122726
Counting,11,77,14.9939637122726
Counting,11,78,14.9939637122726
Counting,11,79,14.9939637122726
Counting,11,80,14.9939637122726
Counting,11,81,14.9939637122726
Counting,11,82,14.9939637122726
Counting,11,83,14.9939637122726
Counting,11,84,14.9939637122726
Counting,11,85,14.9939637122726
Counting,11,86,14.9939637122726
Counting,11,87,14.9939637122726
Counting,11,88,14.9939637122726
Counting,11,89,14.9939637122726
Counting,11,90,14.9939637122726
Counting,11,91,14.9939637122726
Counting,11,92,14.9939637122726
Counting,11,93,13.9942028279172
Counting,11,94,13.9942028279172
Counting,11,95,13.9942028279172
Counting,11,96,13.9942028279172
Counting,11,97,13.9942028279172
Counting,11,98,13.9942028279172
Counting,11,99,13.9942028279172
Counting,11,100,13.9942028279172
Counting,11,101,13.9942028279172
Counting,11,102,13.9942028279172
Counting,11,103,13.9942028279172
Counting,11,104,13.9942028279172
Counting,11,105,13.9942028279172
Counting,11,106,13.9942028279172
Counting,11,107,13.9942028279172
Counting,11,108,13.9942028279172
Counting,11,109,13.9942028279172
Counting,11,110,12.9944585824764
Counting,11,111,12.9944585824764
Counting,11,112,12.9944585824764
Counting,11,113,12.9944585824764
Counting,11,114,12.9944585824764
Counting,11,115,12.9944585824764
Counting,11,116,12.9944585824764
Counting,11,117,12.9944585824764
Counting,11,118,12.9944585824764
Counting,11,119,12.9944585824764
Counting,11,120,11.9947321511371
Counting,11,121,11.9947321511371
Counting,11,122,11.9947321511371
Counting,11,123,11.9947321511371
Counting,11,124,11.9947321511371
Counting,11,125,11.9947321511371
Counting,11,126,11.9947321511371
Counting,11,127,10.9950248063545
Counting,11,128,10.9950248063545
Counting,11,129,10.9950248063545
Counting,11,130,10.9950248063545
Counting,11,131,10.9950248063545
Counting,11,132,10.9950248063545
Counting,11,133,9.9953379273876
Counting,11,134,9.9953379273876
Counting,11,135,9.9953379273876
Counting,11,136,9.9953379273876
Counting,11,137,9.9953379273876
Counting,11,138,8.99567301085435
Counting,11,139,8.99567301085435
Counting,11,140,8.99567301085435
Counting,11,141,8.99567301085435
Counting,11,142,8.99567301085435
Counting,11,143,7.99603168250672
Counting,11,144,7.99603168250672
Counting,11,145,7.99603168250672
Counting,11,146,7.99603168250672
Counting,11,147,6.99641571042019
Counting,11,148,6.99641571042019
Counting,11,149,6.99641571042019
Counting,11,150,5.99682701966464
Counting,11,151,5.99682701966464
Counting,11,152,5.99682701966464
Counting,11,153,4.99726770893104
Counting,11,154,4.99726770893104
Counting,11,155,4.99726770893104
Counting,11,156,3.99774006894881
Counting,11,157,3.99774006894881
Counting,11,158,3.99774006894881
Counting,11,159,2.99824660341651
Counting,11,160,2.99824660341651
Counting,11,161,1.99879005297743
Counting,11,162,1.99879005297743
Counting,11,163,0.999373825924076
Counting,11,164,0.999373825924076
Counting,11,165,0.0
Counting and step,11,0,0.0
Counting and step,11,1,0.999407980873672
Counting and step,11,2,1.10314489334956
Counting and step,11,3,1.99879005297743
Counting and step,11,4,2.18640164644385
Counting and step,11,5,2.99824660341651
Counting and step,11,6,3.25226162463557
