Constraints,Num. vertices,Num. cliques,Min. gates
Counting,9,0,0.0
Counting,9,1,0.998579545450464
Counting,9,2,0.998579545450464
Counting,9,3,1.99730075321392
Counting,9,4,1.99730075321392
Counting,9,5,2.99615358625248
Counting,9,6,2.99615358625248
Counting,9,7,3.99512164570171
Counting,9,8,3.99512164570171
Counting,9,9,4.99419246138109
Counting,9,10,4.99419246138109
Counting,9,11,4.99419246138109
Counting,9,12,5.99335512232966
Counting,9,13,5.99335512232966
Counting,9,14,5.99335512232966
Counting,9,15,6.99260004989487
Counting,9,16,6.99260004989487
Counting,9,17,6.99260004989487
Counting,9,18,6.99260004989487
Counting,9,19,7.99191881184577
Counting,9,20,7.99191881184577
Counting,9,21,7.99191881184577
Counting,9,22,7.99191881184577
Counting,9,23,8.99130396551372
Counting,9,24,8.99130396551372
Counting,9,25,8.99130396551372
Counting,9,26,8.99130396551372
Counting,9,27,8.99130396551372
Counting,9,28,8.99130396551372
Counting,9,29,9.99074892546246
Counting,9,30,9.99074892546246
Counting,9,31,9.99074892546246
Counting,9,32,9.99074892546246
Counting,9,33,9.99074892546246
Counting,9,34,9.99074892546246
Counting,9,35,10.9902478506861
Counting,9,36,10.9902478506861
Counting,9,37,10.9902478506861
Counting,9,38,10.9902478506861
Counting,9,39,10.9902478506861
Counting,9,40,10.9902478506861
Counting,9,41,10.9902478506861
Counting,9,42,10.9902478506861
Counting,9,43,10.9902478506861
Counting,9,44,11.9897955487711
Counting,9,45,11.9897955487711
Counting,9,46,11.9897955487711
Counting,9,47,11.9897955487711
Counting,9,48,11.9897955487711
Counting,9,49,11.9897955487711
Counting,9,50,11.9897955487711
Counting,9,51,11.9897955487711
Counting,9,52,11.9897955487711
Counting,9,53,11.9897955487711
Counting,9,54,11.9897955487711
Counting,9,55,11.9897955487711
Counting,9,56,11.9897955487711
Counting,9,57,11.9897955487711
Counting,9,58,11.9897955487711
Counting,9,59,11.9897955487711
Counting,9,60,11.9897955487711
Counting,9,61,11.9897955487711
Counting,9,62,11.9897955487711
Counting,9,63,11.9897955487711
Counting,9,64,11.9897955487711
Counting,9,65,11.9897955487711
Counting,9,66,11.9897955487711
Counting,9,67,11.9897955487711
Counting,9,68,11.9897955487711
Counting,9,69,11.9897955487711
Counting,9,70,11.9897955487711
Counting,9,71,11.9897955487711
Counting,9,72,11.9897955487711
