Constraints,Num. vertices,Num. cliques,Min. gates
Counting,9,0,0.0
Counting,9,1,0.998579545450464
Counting,9,2,0.998579545450464
Counting,9,3,1.99730075321392
Counting,9,4,1.99730075321392
Counting,9,5,2.99615358625248
Counting,9,6,2.99615358625248
Counting,9,7,2.99615358625248
Counting,9,8,3.99512164570171
Counting,9,9,3.99512164570171
Counting,9,10,3.99512164570171
Counting,9,11,4.99419246138109
Counting,9,12,4.99419246138109
Counting,9,13,4.99419246138109
Counting,9,14,4.99419246138109
Counting,9,15,5.99335512232966
Counting,9,16,5.99335512232966
Counting,9,17,5.99335512232966
Counting,9,18,5.99335512232966
Counting,9,19,5.99335512232966
Counting,9,20,6.99260004989487
Counting,9,21,6.99260004989487
Counting,9,22,6.99260004989487
Counting,9,23,6.99260004989487
Counting,9,24,6.99260004989487
Counting,9,25,6.99260004989487
Counting,9,26,6.99260004989487
Counting,9,27,6.99260004989487
Counting,9,28,7.99191881184577
Counting,9,29,7.99191881184577
Counting,9,30,7.99191881184577
Counting,9,31,7.99191881184577
Counting,9,32,7.99191881184577
Counting,9,33,7.99191881184577
Counting,9,34,7.99191881184577
Counting,9,35,7.99191881184577
Counting,9,36,7.99191881184577
Counting,9,37,7.99191881184577
Counting,9,38,7.99191881184577
Counting,9,39,7.99191881184577
Counting,9,40,7.99191881184577
Counting,9,41,7.99191881184577
Counting,9,42,7.99191881184577
Counting,9,43,7.99191881184577
Counting,9,44,7.99191881184577
Counting,9,45,7.99191881184577
Counting,9,46,7.99191881184577
Counting,9,47,7.99191881184577
Counting,9,48,7.99191881184577
Counting,9,49,7.99191881184577
Counting,9,50,7.99191881184577
Counting,9,51,7.99191881184577
Counting,9,52,7.99191881184577
Counting,9,53,7.99191881184577
Counting,9,54,7.99191881184577
Counting,9,55,7.99191881184577
Counting,9,56,7.99191881184577
Counting,9,57,6.99260004989487
Counting,9,58,6.99260004989487
Counting,9,59,6.99260004989487
Counting,9,60,6.99260004989487
Counting,9,61,6.99260004989487
Counting,9,62,6.99260004989487
Counting,9,63,6.99260004989487
Counting,9,64,6.99260004989487
Counting,9,65,5.99335512232966
Counting,9,66,5.99335512232966
Counting,9,67,5.99335512232966
Counting,9,68,5.99335512232966
Counting,9,69,5.99335512232966
Counting,9,70,4.99419246138109
Counting,9,71,4.99419246138109
Counting,9,72,4.99419246138109
