Constraints,Num. vertices,Num. cliques,Min. gates
"Counting, combining, and no cliques",8,0,1.0
"Counting, combining, and no cliques",8,1,10.0
"Counting, combining, and no cliques",8,2,10.0
"Counting, combining, and no cliques",8,3,10.0
"Counting, combining, and no cliques",8,4,10.0
"Counting, combining, and no cliques",8,5,10.0
"Counting, combining, and no cliques",8,6,10.0
"Counting, combining, and no cliques",8,7,10.0
"Counting, combining, and no cliques",8,8,10.0
"Counting, combining, and no cliques",8,9,10.0
"Counting, combining, and no cliques",8,10,10.0
"Counting, combining, and no cliques",8,11,10.0
"Counting, combining, and no cliques",8,12,10.0
"Counting, combining, and no cliques",8,13,10.0
"Counting, combining, and no cliques",8,14,10.0
"Counting, combining, and no cliques",8,15,10.0
"Counting, combining, and no cliques",8,16,10.0
"Counting, combining, and no cliques",8,17,10.0
"Counting, combining, and no cliques",8,18,10.0
"Counting, combining, and no cliques",8,19,10.0
"Counting, combining, and no cliques",8,20,10.0
"Counting, combining, and no cliques",8,21,10.0
"Counting, combining, and no cliques",8,22,10.0
"Counting, combining, and no cliques",8,23,10.0
"Counting, combining, and no cliques",8,24,10.0
"Counting, combining, and no cliques",8,25,10.0
"Counting, combining, and no cliques",8,26,10.0
"Counting, combining, and no cliques",8,27,10.0
"Counting, combining, and no cliques",8,28,10.0
"Counting, combining, and no cliques",8,29,10.0
"Counting, combining, and no cliques",8,30,10.0
"Counting, combining, and no cliques",8,31,10.0
"Counting, combining, and no cliques",8,32,10.0
"Counting, combining, and no cliques",8,33,10.0
"Counting, combining, and no cliques",8,34,10.0
"Counting, combining, and no cliques",8,35,10.0
"Counting, combining, and no cliques",8,36,10.0
"Counting, combining, and no cliques",8,37,8.8885
"Counting, combining, and no cliques",8,38,10.0
"Counting, combining, and no cliques",8,39,10.0
"Counting, combining, and no cliques",8,40,10.0
"Counting, combining, and no cliques",8,41,10.0
"Counting, combining, and no cliques",8,42,10.0
"Counting, combining, and no cliques",8,43,10.0
"Counting, combining, and no cliques",8,44,10.0
"Counting, combining, and no cliques",8,45,10.0
"Counting, combining, and no cliques",8,46,10.0
"Counting, combining, and no cliques",8,47,10.0
"Counting, combining, and no cliques",8,48,10.0
"Counting, combining, and no cliques",8,49,10.0
"Counting, combining, and no cliques",8,50,10.0
"Counting, combining, and no cliques",8,51,10.0
"Counting, combining, and no cliques",8,52,10.0
"Counting, combining, and no cliques",8,53,10.0
"Counting, combining, and no cliques",8,54,10.0
"Counting, combining, and no cliques",8,55,10.0
"Counting, combining, and no cliques",8,56,10.0
"Counting, combining, and no cliques",8,57,10.0
"Counting, combining, and no cliques",8,58,10.0
"Counting, combining, and no cliques",8,59,10.0
"Counting, combining, and no cliques",8,60,10.0
"Counting, combining, and no cliques",8,61,10.0
"Counting, combining, and no cliques",8,62,10.0
"Counting, combining, and no cliques",8,63,10.0
"Counting, combining, and no cliques",8,64,10.0
"Counting, combining, and no cliques",8,65,10.0
"Counting, combining, and no cliques",8,66,10.0
"Counting, combining, and no cliques",8,67,10.0
"Counting, combining, and no cliques",8,68,10.0
"Counting, combining, and no cliques",8,69,10.0
"Counting, combining, and no cliques",8,70,2.0
