Constraints,Num. vertices,Num. cliques,Min. gates
Counting and picky,9,110,6.0
Counting and picky,9,111,6.0
Counting and picky,9,112,6.0
Counting and picky,9,113,6.0
Counting and picky,9,114,6.0
Counting and picky,9,115,6.0
Counting and picky,9,116,6.0
Counting and picky,9,117,6.0
Counting and picky,9,118,6.0
Counting and picky,9,119,6.0
Counting and picky,9,120,6.0
Counting and picky,9,121,6.0
Counting and picky,9,122,6.0
Counting and picky,9,123,6.0
Counting and picky,9,124,6.0
Counting and picky,9,125,6.0
Counting and picky,9,126,1.0
"Counting, picky, and upper bound",9,0,1.0
"Counting, picky, and upper bound",9,1,2.0
"Counting, picky, and upper bound",9,2,3.0
"Counting, picky, and upper bound",9,3,4.0
"Counting, picky, and upper bound",9,4,5.0
"Counting, picky, and upper bound",9,5,6.0
"Counting, picky, and upper bound",9,6,7.0
"Counting, picky, and upper bound",9,7,7.0
"Counting, picky, and upper bound",9,8,7.0
"Counting, picky, and upper bound",9,9,7.0
"Counting, picky, and upper bound",9,10,7.0
"Counting, picky, and upper bound",9,11,7.0
"Counting, picky, and upper bound",9,12,7.0
"Counting, picky, and upper bound",9,13,7.0
"Counting, picky, and upper bound",9,14,7.0
"Counting, picky, and upper bound",9,15,7.0
"Counting, picky, and upper bound",9,16,7.0
"Counting, picky, and upper bound",9,17,7.0
"Counting, picky, and upper bound",9,18,7.0
"Counting, picky, and upper bound",9,19,7.0
"Counting, picky, and upper bound",9,20,7.0
"Counting, picky, and upper bound",9,21,7.0
"Counting, picky, and upper bound",9,22,7.0
"Counting, picky, and upper bound",9,23,7.0
"Counting, picky, and upper bound",9,24,7.0
"Counting, picky, and upper bound",9,25,7.0
"Counting, picky, and upper bound",9,26,7.0
"Counting, picky, and upper bound",9,27,7.0
"Counting, picky, and upper bound",9,28,7.0
"Counting, picky, and upper bound",9,29,7.0
"Counting, picky, and upper bound",9,30,7.0
"Counting, picky, and upper bound",9,31,7.0
"Counting, picky, and upper bound",9,32,6.0
"Counting, picky, and upper bound",9,33,6.0
"Counting, picky, and upper bound",9,34,6.0
"Counting, picky, and upper bound",9,35,6.0
"Counting, picky, and upper bound",9,36,6.0
"Counting, picky, and upper bound",9,37,6.0
"Counting, picky, and upper bound",9,38,6.0
"Counting, picky, and upper bound",9,39,6.0
"Counting, picky, and upper bound",9,40,6.0
"Counting, picky, and upper bound",9,41,6.0
"Counting, picky, and upper bound",9,42,6.0
"Counting, picky, and upper bound",9,43,6.0
"Counting, picky, and upper bound",9,44,6.0
"Counting, picky, and upper bound",9,45,6.0
"Counting, picky, and upper bound",9,46,6.0
"Counting, picky, and upper bound",9,47,6.0
"Counting, picky, and upper bound",9,48,6.0
"Counting, picky, and upper bound",9,49,6.0
"Counting, picky, and upper bound",9,50,6.0
"Counting, picky, and upper bound",9,51,6.0
"Counting, picky, and upper bound",9,52,6.0
"Counting, picky, and upper bound",9,53,6.0
"Counting, picky, and upper bound",9,54,6.0
"Counting, picky, and upper bound",9,55,6.0
"Counting, picky, and upper bound",9,56,6.0
"Counting, picky, and upper bound",9,57,6.0
"Counting, picky, and upper bound",9,58,6.0
"Counting, picky, and upper bound",9,59,6.0
"Counting, picky, and upper bound",9,60,6.0
"Counting, picky, and upper bound",9,61,6.0
"Counting, picky, and upper bound",9,62,6.0
"Counting, picky, and upper bound",9,63,6.0
"Counting, picky, and upper bound",9,64,6.0
"Counting, picky, and upper bound",9,65,6.0
"Counting, picky, and upper bound",9,66,6.0
"Counting, picky, and upper bound",9,67,6.0
"Counting, picky, and upper bound",9,68,6.0
"Counting, picky, and upper bound",9,69,6.0
"Counting, picky, and upper bound",9,70,6.0
"Counting, picky, and upper bound",9,71,6.0
"Counting, picky, and upper bound",9,72,6.0
"Counting, picky, and upper bound",9,73,6.0
"Counting, picky, and upper bound",9,74,6.0
"Counting, picky, and upper bound",9,75,6.0
"Counting, picky, and upper bound",9,76,6.0
"Counting, picky, and upper bound",9,77,6.0
"Counting, picky, and upper bound",9,78,6.0
"Counting, picky, and upper bound",9,79,6.0
"Counting, picky, and upper bound",9,80,6.0
"Counting, picky, and upper bound",9,81,6.0
"Counting, picky, and upper bound",9,82,6.0
"Counting, picky, and upper bound",9,83,6.0
"Counting, picky, and upper bound",9,84,6.0
"Counting, picky, and upper bound",9,85,6.0
"Counting, picky, and upper bound",9,86,6.0
"Counting, picky, and upper bound",9,87,6.0
"Counting, picky, and upper bound",9,88,6.0
"Counting, picky, and upper bound",9,89,6.0
"Counting, picky, and upper bound",9,90,6.0
"Counting, picky, and upper bound",9,91,6.0
"Counting, picky, and upper bound",9,92,6.0
"Counting, picky, and upper bound",9,93,6.0
"Counting, picky, and upper bound",9,94,6.0
"Counting, picky, and upper bound",9,95,6.0
"Counting, picky, and upper bound",9,96,6.0
"Counting, picky, and upper bound",9,97,6.0
"Counting, picky, and upper bound",9,98,6.0
"Counting, picky, and upper bound",9,99,5.0
"Counting, picky, and upper bound",9,100,6.0
"Counting, picky, and upper bound",9,101,7.0
"Counting, picky, and upper bound",9,102,6.0
"Counting, picky, and upper bound",9,103,6.0
"Counting, picky, and upper bound",9,104,6.0
"Counting, picky, and upper bound",9,105,6.0
"Counting, picky, and upper bound",9,106,6.0
"Counting, picky, and upper bound",9,107,6.0
"Counting, picky, and upper bound",9,108,6.0
"Counting, picky, and upper bound",9,109,6.0
"Counting, picky, and upper bound",9,110,6.0
"Counting, picky, and upper bound",9,111,6.0
"Counting, picky, and upper bound",9,112,6.0
"Counting, picky, and upper bound",9,113,6.0
"Counting, picky, and upper bound",9,114,6.0
"Counting, picky, and upper bound",9,115,6.0
"Counting, picky, and upper bound",9,116,6.0
"Counting, picky, and upper bound",9,117,6.0
"Counting, picky, and upper bound",9,118,6.0
"Counting, picky, and upper bound",9,119,6.0
"Counting, picky, and upper bound",9,120,6.0
"Counting, picky, and upper bound",9,121,6.0
"Counting, picky, and upper bound",9,122,6.0
"Counting, picky, and upper bound",9,123,6.0
"Counting, picky, and upper bound",9,124,6.0
"Counting, picky, and upper bound",9,125,6.0
"Counting, picky, and upper bound",9,126,1.0
