Constraints,Num. vertices,Num. cliques,Min. gates
Counting,10,0,10.0
Counting,10,1,13.0
Counting,10,2,13.0
Counting,10,3,13.0
Counting,10,4,13.0
Counting,10,5,13.0
Counting,10,6,13.0
Counting,10,7,13.0
Counting,10,8,13.0
Counting,10,9,13.0
Counting,10,10,13.0
Counting,10,11,13.0
Counting,10,12,13.0
Counting,10,13,13.0
Counting,10,14,13.0
Counting,10,15,13.0
Counting,10,16,13.0
Counting,10,17,13.0
Counting,10,18,13.0
Counting,10,19,13.0
Counting,10,20,13.0
Counting,10,21,13.0
Counting,10,22,13.0
Counting,10,23,13.0
Counting,10,24,13.0
Counting,10,25,13.0
Counting,10,26,13.0
Counting,10,27,13.0
Counting,10,28,13.0
Counting,10,29,13.0
Counting,10,30,13.0
Counting,10,31,13.0
Counting,10,32,13.0
Counting,10,33,13.0
Counting,10,34,13.0
Counting,10,35,13.0
Counting,10,36,13.0
Counting,10,37,13.0
Counting,10,38,13.0
Counting,10,39,13.0
Counting,10,40,13.0
Counting,10,41,13.0
Counting,10,42,13.0
Counting,10,43,13.0
Counting,10,44,12.3464
Counting,10,45,12.0
Counting,10,46,12.0
Counting,10,47,12.0
Counting,10,48,11.9985
Counting,10,49,13.0
Counting,10,50,13.0
Counting,10,51,13.0
Counting,10,52,13.0
Counting,10,53,13.0
Counting,10,54,13.0
Counting,10,55,13.0
Counting,10,56,13.0
Counting,10,57,13.0
Counting,10,58,13.0
Counting,10,59,13.0
Counting,10,60,13.0
Counting,10,61,13.0
Counting,10,62,13.0
Counting,10,63,13.0
Counting,10,64,13.0
Counting,10,65,13.0
Counting,10,66,13.0
Counting,10,67,13.0
Counting,10,68,13.0
Counting,10,69,13.0
Counting,10,70,13.0
Counting,10,71,13.0
Counting,10,72,13.0
Counting,10,73,13.0
Counting,10,74,13.0
Counting,10,75,13.0
Counting,10,76,13.0
Counting,10,77,13.0
Counting,10,78,13.0
Counting,10,79,13.0
Counting,10,80,13.0
Counting,10,81,13.0
Counting,10,82,13.0
Counting,10,83,13.0
Counting,10,84,13.0
Counting,10,85,13.0
Counting,10,86,13.0
Counting,10,87,13.0
Counting,10,88,13.0
Counting,10,89,13.0
Counting,10,90,13.0
Counting,10,91,13.0
Counting,10,92,13.0
Counting,10,93,13.0
Counting,10,94,13.0
Counting,10,95,13.0
Counting,10,96,13.0
Counting,10,97,13.0
Counting,10,98,13.0
Counting,10,99,13.0
Counting,10,100,13.0
Counting,10,101,13.0
Counting,10,102,13.0
Counting,10,103,13.0
Counting,10,104,13.0
Counting,10,105,13.0
Counting,10,106,13.0
Counting,10,107,13.0
Counting,10,108,13.0
Counting,10,109,13.0
Counting,10,110,13.0
Counting,10,111,13.0
Counting,10,112,13.0
Counting,10,113,13.0
Counting,10,114,13.0
Counting,10,115,13.0
Counting,10,116,13.0
Counting,10,117,13.0
Counting,10,118,13.0
Counting,10,119,13.0
Counting,10,120,1.0
Combining,10,0,1.0
Combining,10,1,18.0
Combining,10,2,3.0
Combining,10,3,18.0
Combining,10,4,3.0
Combining,10,5,18.0
Combining,10,6,3.0
Combining,10,7,18.0
Combining,10,8,3.0
Combining,10,9,18.0
Combining,10,10,3.0
Combining,10,11,18.0
Combining,10,12,3.0
Combining,10,13,18.0
Combining,10,14,3.0
Combining,10,15,18.0
Combining,10,16,3.0
Combining,10,17,18.0
Combining,10,18,3.0
Combining,10,19,18.0
Combining,10,20,3.0
Combining,10,21,18.0
